issue_type_id,bim360_account_id,bim360_project_id,issue_type,is_active,created_by,created_at,updated_by,updated_at,deleted_by,deleted_at
71242034-b59c-45ec-9fc1-5eb41a3d938d,49df69ab-c266-4d49-951c-031b16f7a31f,1c109596-86f8-42ce-a4b5-b82cb115fcfa,Observation,true,System,Thu Dec 13 2018 21:42:30 GMT+0000 (Coordinated Universal Time),System,Thu Dec 13 2018 21:42:30 GMT+0000 (Coordinated Universal Time),,
308135af-97ad-4e82-82fd-e27e66853a1e,49df69ab-c266-4d49-951c-031b16f7a31f,1c109596-86f8-42ce-a4b5-b82cb115fcfa,Work List,false,System,Thu Dec 13 2018 21:42:30 GMT+0000 (Coordinated Universal Time),System,Thu Dec 13 2018 21:42:30 GMT+0000 (Coordinated Universal Time),,
91c7979a-66d3-44e9-ac52-7398b5b509b5,49df69ab-c266-4d49-951c-031b16f7a31f,1c109596-86f8-42ce-a4b5-b82cb115fcfa,Commissioning,true,System,Thu Dec 13 2018 21:42:30 GMT+0000 (Coordinated Universal Time),System,Thu Dec 13 2018 21:42:30 GMT+0000 (Coordinated Universal Time),,
0057d1e0-3beb-4217-a28f-e643c9b73f43,49df69ab-c266-4d49-951c-031b16f7a31f,1c109596-86f8-42ce-a4b5-b82cb115fcfa,Punch List,true,System,Thu Dec 13 2018 21:42:30 GMT+0000 (Coordinated Universal Time),System,Thu Dec 13 2018 21:42:30 GMT+0000 (Coordinated Universal Time),,
8984e99c-d3d5-4ba4-ac79-bdec100b6c6d,49df69ab-c266-4d49-951c-031b16f7a31f,1c109596-86f8-42ce-a4b5-b82cb115fcfa,Safety,true,System,Thu Dec 13 2018 21:42:30 GMT+0000 (Coordinated Universal Time),System,Thu Dec 13 2018 21:42:30 GMT+0000 (Coordinated Universal Time),,
228f3362-5e65-49ef-9a7a-a42903dfd1a5,49df69ab-c266-4d49-951c-031b16f7a31f,1c109596-86f8-42ce-a4b5-b82cb115fcfa,Quality,true,System,Thu Dec 13 2018 21:42:30 GMT+0000 (Coordinated Universal Time),System,Thu Dec 13 2018 21:42:30 GMT+0000 (Coordinated Universal Time),,
be7f1e50-6eee-43da-8975-ddccf29636be,49df69ab-c266-4d49-951c-031b16f7a31f,b18607b7-b5b9-44de-96fd-eb3a8ba3f716,Coordination,true,,Tue Oct 16 2018 11:30:37 GMT+0000 (Coordinated Universal Time),,Thu Nov 08 2018 05:09:42 GMT+0000 (Coordinated Universal Time),,
2683cdfb-7670-4d90-9725-f6befd5d6328,49df69ab-c266-4d49-951c-031b16f7a31f,b18607b7-b5b9-44de-96fd-eb3a8ba3f716,Design,true,,Tue Oct 16 2018 11:30:37 GMT+0000 (Coordinated Universal Time),,Thu Nov 08 2018 05:09:42 GMT+0000 (Coordinated Universal Time),,
5d30a0c8-f5ec-4bf3-935b-3cfec6c5e3a8,49df69ab-c266-4d49-951c-031b16f7a31f,b18607b7-b5b9-44de-96fd-eb3a8ba3f716,Warranty,false,System,Thu Aug 02 2018 09:01:23 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:09:42 GMT+0000 (Coordinated Universal Time),,
4bb24c93-882d-4347-8866-3678e5f04249,49df69ab-c266-4d49-951c-031b16f7a31f,b18607b7-b5b9-44de-96fd-eb3a8ba3f716,Observation,true,System,Thu Aug 02 2018 09:01:23 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:09:42 GMT+0000 (Coordinated Universal Time),,
24e832b5-c1c9-4f77-8958-08ce1e63af74,49df69ab-c266-4d49-951c-031b16f7a31f,b18607b7-b5b9-44de-96fd-eb3a8ba3f716,Work List,false,System,Thu Aug 02 2018 09:01:23 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:09:42 GMT+0000 (Coordinated Universal Time),,
c1abd862-6e8d-4b6e-b028-faf72df58143,49df69ab-c266-4d49-951c-031b16f7a31f,b18607b7-b5b9-44de-96fd-eb3a8ba3f716,Commissioning,true,System,Thu Aug 02 2018 09:01:23 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:09:42 GMT+0000 (Coordinated Universal Time),,
0a398110-c528-421e-99c8-8491e53d4e52,49df69ab-c266-4d49-951c-031b16f7a31f,b18607b7-b5b9-44de-96fd-eb3a8ba3f716,Punch List,true,System,Thu Aug 02 2018 09:01:23 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:09:42 GMT+0000 (Coordinated Universal Time),,
5873c9a3-4cef-4dd7-824e-018440f2d16b,49df69ab-c266-4d49-951c-031b16f7a31f,b18607b7-b5b9-44de-96fd-eb3a8ba3f716,Safety,true,System,Thu Aug 02 2018 09:01:23 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:09:42 GMT+0000 (Coordinated Universal Time),,
e1fbca88-8259-4274-a641-5a3308b1a4e8,49df69ab-c266-4d49-951c-031b16f7a31f,b18607b7-b5b9-44de-96fd-eb3a8ba3f716,Quality,true,System,Thu Aug 02 2018 09:01:23 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:09:42 GMT+0000 (Coordinated Universal Time),,
e92afcfd-d4ff-4035-9175-905b6ad87d35,49df69ab-c266-4d49-951c-031b16f7a31f,c47c08c2-8e7c-4a0a-96a4-55d897b40a74,Coordination,true,,Tue Oct 16 2018 11:02:01 GMT+0000 (Coordinated Universal Time),,Thu Nov 08 2018 05:55:52 GMT+0000 (Coordinated Universal Time),,
90c3fbe9-3d16-4b15-a90d-ca7f54136aec,49df69ab-c266-4d49-951c-031b16f7a31f,c47c08c2-8e7c-4a0a-96a4-55d897b40a74,Design,true,,Tue Oct 16 2018 11:02:01 GMT+0000 (Coordinated Universal Time),,Thu Nov 08 2018 05:55:52 GMT+0000 (Coordinated Universal Time),,
d590c554-18dc-4e2d-af6e-ae494d17421e,49df69ab-c266-4d49-951c-031b16f7a31f,c47c08c2-8e7c-4a0a-96a4-55d897b40a74,Warranty,false,System,Thu Aug 02 2018 07:58:58 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:55:52 GMT+0000 (Coordinated Universal Time),,
b38ba8fd-f59b-4069-ae8a-23d38680a79a,49df69ab-c266-4d49-951c-031b16f7a31f,c47c08c2-8e7c-4a0a-96a4-55d897b40a74,Observation,true,System,Thu Aug 02 2018 07:58:58 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:55:52 GMT+0000 (Coordinated Universal Time),,
896c9aeb-19b3-494e-97c7-3349034ef81e,49df69ab-c266-4d49-951c-031b16f7a31f,c47c08c2-8e7c-4a0a-96a4-55d897b40a74,Work List,false,System,Thu Aug 02 2018 07:58:58 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:55:52 GMT+0000 (Coordinated Universal Time),,
b6e8b43a-1e87-446c-b64d-0b3016a72aa0,49df69ab-c266-4d49-951c-031b16f7a31f,c47c08c2-8e7c-4a0a-96a4-55d897b40a74,Commissioning,true,System,Thu Aug 02 2018 07:58:58 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:55:52 GMT+0000 (Coordinated Universal Time),,
93f86626-3105-4585-a818-d022491b434d,49df69ab-c266-4d49-951c-031b16f7a31f,c47c08c2-8e7c-4a0a-96a4-55d897b40a74,Punch List,true,System,Thu Aug 02 2018 07:58:58 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:55:52 GMT+0000 (Coordinated Universal Time),,
07704015-5047-4f0c-95ed-f088d826ac8f,49df69ab-c266-4d49-951c-031b16f7a31f,c47c08c2-8e7c-4a0a-96a4-55d897b40a74,Safety,true,System,Thu Aug 02 2018 07:58:58 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:55:52 GMT+0000 (Coordinated Universal Time),,
ea8ef3e4-c639-4885-a6f3-796c9c200b38,49df69ab-c266-4d49-951c-031b16f7a31f,c47c08c2-8e7c-4a0a-96a4-55d897b40a74,Quality,true,System,Thu Aug 02 2018 07:58:58 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:55:52 GMT+0000 (Coordinated Universal Time),,
1595754e-4536-4145-babb-7aae6f3887af,49df69ab-c266-4d49-951c-031b16f7a31f,f4f872ee-672f-41db-890f-a84ea2577b8f,Coordination,true,System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),,
d362d960-2ced-4282-986f-08e85107a773,49df69ab-c266-4d49-951c-031b16f7a31f,f4f872ee-672f-41db-890f-a84ea2577b8f,Warranty,false,System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),,
3323da7b-87ae-43db-956a-652883bce0b2,49df69ab-c266-4d49-951c-031b16f7a31f,f4f872ee-672f-41db-890f-a84ea2577b8f,Observation,true,System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),,
05b86617-a78f-408b-bfdc-f7cb980cdfb4,49df69ab-c266-4d49-951c-031b16f7a31f,f4f872ee-672f-41db-890f-a84ea2577b8f,Work List,false,System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),,
15e53967-670a-4fed-83f5-248d0cfe8b5a,49df69ab-c266-4d49-951c-031b16f7a31f,f4f872ee-672f-41db-890f-a84ea2577b8f,Commissioning,true,System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),,
1c4e1092-dda0-4a98-8fc7-9a90fec9633a,49df69ab-c266-4d49-951c-031b16f7a31f,f4f872ee-672f-41db-890f-a84ea2577b8f,Punch List,true,System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),,
3ea8611e-9b3d-4e13-901c-6782eb5804ea,49df69ab-c266-4d49-951c-031b16f7a31f,f4f872ee-672f-41db-890f-a84ea2577b8f,Safety,true,System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),,
aa57c983-f68f-48fd-8d59-fa4622d14905,49df69ab-c266-4d49-951c-031b16f7a31f,f4f872ee-672f-41db-890f-a84ea2577b8f,Quality,true,System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),,
382b8047-b46b-4a85-9435-723bf7b643cb,49df69ab-c266-4d49-951c-031b16f7a31f,f4f872ee-672f-41db-890f-a84ea2577b8f,Design,true,System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),System,Tue Sep 24 2019 18:07:00 GMT+0000 (Coordinated Universal Time),,
d381a5e6-5876-4a0e-b658-b4134dd41c68,49df69ab-c266-4d49-951c-031b16f7a31f,fce535a5-42cd-4bca-bcc1-c2f180902554,Coordination,true,,Tue Oct 16 2018 11:10:04 GMT+0000 (Coordinated Universal Time),,Thu Nov 08 2018 07:07:49 GMT+0000 (Coordinated Universal Time),,
d211d318-0efd-4504-9335-dd91829da009,49df69ab-c266-4d49-951c-031b16f7a31f,fce535a5-42cd-4bca-bcc1-c2f180902554,Design,true,,Tue Oct 16 2018 11:10:04 GMT+0000 (Coordinated Universal Time),,Thu Nov 08 2018 07:07:49 GMT+0000 (Coordinated Universal Time),,
e804b647-11be-4c78-9341-5756efdebaa4,49df69ab-c266-4d49-951c-031b16f7a31f,fce535a5-42cd-4bca-bcc1-c2f180902554,Warranty,false,System,Thu Aug 02 2018 08:00:41 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 07:07:49 GMT+0000 (Coordinated Universal Time),,
423f362a-86a9-4e88-a3bb-6303aed5de47,49df69ab-c266-4d49-951c-031b16f7a31f,fce535a5-42cd-4bca-bcc1-c2f180902554,Observation,true,System,Thu Aug 02 2018 08:00:41 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 07:07:49 GMT+0000 (Coordinated Universal Time),,
3e73c961-3bd4-4737-8770-2a9ca4dd5372,49df69ab-c266-4d49-951c-031b16f7a31f,fce535a5-42cd-4bca-bcc1-c2f180902554,Work List,false,System,Thu Aug 02 2018 08:00:41 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 07:07:49 GMT+0000 (Coordinated Universal Time),,
6ddf687e-ed73-4969-8a33-aa146b46a76f,49df69ab-c266-4d49-951c-031b16f7a31f,fce535a5-42cd-4bca-bcc1-c2f180902554,Commissioning,true,System,Thu Aug 02 2018 08:00:41 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 07:07:49 GMT+0000 (Coordinated Universal Time),,
139575f8-df01-4077-a031-9e6219ee0913,49df69ab-c266-4d49-951c-031b16f7a31f,fce535a5-42cd-4bca-bcc1-c2f180902554,Punch List,true,System,Thu Aug 02 2018 08:00:41 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 07:07:49 GMT+0000 (Coordinated Universal Time),,
2b1695e0-4209-46c7-8af2-2d4bd5edcb35,49df69ab-c266-4d49-951c-031b16f7a31f,fce535a5-42cd-4bca-bcc1-c2f180902554,Safety,true,System,Thu Aug 02 2018 08:00:41 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 07:07:49 GMT+0000 (Coordinated Universal Time),,
812163dd-d28f-4b1b-8f73-eec246d90c51,49df69ab-c266-4d49-951c-031b16f7a31f,fce535a5-42cd-4bca-bcc1-c2f180902554,Quality,true,System,Thu Aug 02 2018 08:00:41 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 07:07:49 GMT+0000 (Coordinated Universal Time),,
0b83edb6-53ad-45f4-a452-c7f86a5eb54b,49df69ab-c266-4d49-951c-031b16f7a31f,47ee90ea-ffaa-41c3-a912-d7aae8a1bc38,Coordination,true,,Tue Oct 16 2018 11:44:14 GMT+0000 (Coordinated Universal Time),,Thu Nov 08 2018 06:40:42 GMT+0000 (Coordinated Universal Time),,
2d3576ee-2c81-4340-9e7e-a82cb3841cd4,49df69ab-c266-4d49-951c-031b16f7a31f,47ee90ea-ffaa-41c3-a912-d7aae8a1bc38,Work List,true,System,Wed Sep 26 2018 18:37:30 GMT+0000 (Coordinated Universal Time),K9KFLS2T4NDC,Fri Nov 09 2018 18:57:55 GMT+0000 (Coordinated Universal Time),,
98e5a4c3-389f-4e80-9eff-c228445454a6,49df69ab-c266-4d49-951c-031b16f7a31f,47ee90ea-ffaa-41c3-a912-d7aae8a1bc38,Safety,false,System,Wed Sep 26 2018 18:37:30 GMT+0000 (Coordinated Universal Time),K9KFLS2T4NDC,Fri Nov 09 2018 18:58:00 GMT+0000 (Coordinated Universal Time),,
37c1505a-b8c0-49b3-b4d2-25d17c8858c0,49df69ab-c266-4d49-951c-031b16f7a31f,47ee90ea-ffaa-41c3-a912-d7aae8a1bc38,Warranty,false,System,Wed Sep 26 2018 18:37:30 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 06:40:42 GMT+0000 (Coordinated Universal Time),,
2b6fa5f9-7b29-46f3-a287-bd4eeec7e525,49df69ab-c266-4d49-951c-031b16f7a31f,47ee90ea-ffaa-41c3-a912-d7aae8a1bc38,Observation,true,System,Wed Sep 26 2018 18:37:30 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 06:40:42 GMT+0000 (Coordinated Universal Time),,
64d684ad-8290-4426-bf41-9abc64024e1c,49df69ab-c266-4d49-951c-031b16f7a31f,47ee90ea-ffaa-41c3-a912-d7aae8a1bc38,Commissioning,true,System,Wed Sep 26 2018 18:37:30 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 06:40:42 GMT+0000 (Coordinated Universal Time),,
500efb2a-dc94-498d-b0ed-64fc80f3e477,49df69ab-c266-4d49-951c-031b16f7a31f,47ee90ea-ffaa-41c3-a912-d7aae8a1bc38,Quality,true,System,Wed Sep 26 2018 18:37:30 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 06:40:42 GMT+0000 (Coordinated Universal Time),,
b28c9f7d-8416-43e4-a8da-24dab62c9ebd,49df69ab-c266-4d49-951c-031b16f7a31f,47ee90ea-ffaa-41c3-a912-d7aae8a1bc38,Design,false,,Tue Oct 16 2018 11:44:14 GMT+0000 (Coordinated Universal Time),K9KFLS2T4NDC,Fri Nov 09 2018 18:58:16 GMT+0000 (Coordinated Universal Time),,
c404e255-48d5-4090-8b27-7f38f565b914,49df69ab-c266-4d49-951c-031b16f7a31f,47ee90ea-ffaa-41c3-a912-d7aae8a1bc38,Punch List,true,System,Wed Sep 26 2018 18:37:30 GMT+0000 (Coordinated Universal Time),K9KFLS2T4NDC,Wed Dec 12 2018 18:45:21 GMT+0000 (Coordinated Universal Time),,
b354567e-5eb0-4dd6-94e7-4640b676fad9,49df69ab-c266-4d49-951c-031b16f7a31f,20bf342d-8865-4ab6-b9b9-f7c002590d80,Design,true,System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),,
6d3082b6-824b-496e-a4bc-30cde9918e04,49df69ab-c266-4d49-951c-031b16f7a31f,20bf342d-8865-4ab6-b9b9-f7c002590d80,Coordination,true,System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),,
119890e6-0538-4991-b335-d5ec93d41cbf,49df69ab-c266-4d49-951c-031b16f7a31f,20bf342d-8865-4ab6-b9b9-f7c002590d80,Warranty,false,System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),,
e42522d5-7771-4866-8656-f0345a39bdb4,49df69ab-c266-4d49-951c-031b16f7a31f,20bf342d-8865-4ab6-b9b9-f7c002590d80,Observation,true,System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),,
7d75c5cf-92ed-4e14-9002-7229d7dce97f,49df69ab-c266-4d49-951c-031b16f7a31f,20bf342d-8865-4ab6-b9b9-f7c002590d80,Work List,false,System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),,
aa073daf-ed4f-440f-aa69-aa01c414f485,49df69ab-c266-4d49-951c-031b16f7a31f,20bf342d-8865-4ab6-b9b9-f7c002590d80,Commissioning,true,System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),,
c3dbe63a-3300-4604-a315-adb0c55b4f50,49df69ab-c266-4d49-951c-031b16f7a31f,20bf342d-8865-4ab6-b9b9-f7c002590d80,Punch List,true,System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),,
801e9da2-6a35-4288-9d0f-20b34a4999ee,49df69ab-c266-4d49-951c-031b16f7a31f,20bf342d-8865-4ab6-b9b9-f7c002590d80,Safety,true,System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),,
a8188f36-9dc6-4d96-a250-7a3bcf89ada0,49df69ab-c266-4d49-951c-031b16f7a31f,20bf342d-8865-4ab6-b9b9-f7c002590d80,Quality,true,System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),System,Wed Nov 14 2018 21:54:00 GMT+0000 (Coordinated Universal Time),,
df6ba6ce-be74-41ba-80f8-dc60c69dc495,49df69ab-c266-4d49-951c-031b16f7a31f,1e1cdcd0-4bed-4137-ba4e-e6a388f71de2,Coordination,true,System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),,
64e168ca-7e1d-451c-90ef-64a07bf87e41,49df69ab-c266-4d49-951c-031b16f7a31f,1e1cdcd0-4bed-4137-ba4e-e6a388f71de2,Warranty,false,System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),,
d4629df5-62e9-4b7a-9b93-1584516b483b,49df69ab-c266-4d49-951c-031b16f7a31f,1e1cdcd0-4bed-4137-ba4e-e6a388f71de2,Observation,true,System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),,
2bbd5bec-6c2a-4db0-b67e-eacad99baaee,49df69ab-c266-4d49-951c-031b16f7a31f,1e1cdcd0-4bed-4137-ba4e-e6a388f71de2,Work List,false,System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),,
c48f98e2-3932-4b97-b440-68175225fcbd,49df69ab-c266-4d49-951c-031b16f7a31f,1e1cdcd0-4bed-4137-ba4e-e6a388f71de2,Commissioning,true,System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),,
28045177-ad93-4e7f-bc3a-7fdf34357d1a,49df69ab-c266-4d49-951c-031b16f7a31f,1e1cdcd0-4bed-4137-ba4e-e6a388f71de2,Punch List,true,System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),,
145f941a-7140-4682-ba58-26b2eeb03878,49df69ab-c266-4d49-951c-031b16f7a31f,1e1cdcd0-4bed-4137-ba4e-e6a388f71de2,Safety,true,System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),,
a6756ad7-1059-484b-a191-2c42742bcd1a,49df69ab-c266-4d49-951c-031b16f7a31f,1e1cdcd0-4bed-4137-ba4e-e6a388f71de2,Design,true,System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),,
93a9dd9a-24b1-4df2-afcd-bfc733208577,49df69ab-c266-4d49-951c-031b16f7a31f,1e1cdcd0-4bed-4137-ba4e-e6a388f71de2,Quality,true,System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),K4LTKGJ33QJ4,Wed Oct 09 2019 20:19:41 GMT+0000 (Coordinated Universal Time),,
cb244a52-35c7-4633-a2b2-300c9e024375,49df69ab-c266-4d49-951c-031b16f7a31f,06e4c087-736d-49fd-bfc9-102259182bb3,Coordination,true,System,Mon Jul 29 2019 12:50:00 GMT+0000 (Coordinated Universal Time),System,Mon Jul 29 2019 12:50:00 GMT+0000 (Coordinated Universal Time),,
de05deb2-e8c5-40e8-9920-7cefba015a3e,49df69ab-c266-4d49-951c-031b16f7a31f,06e4c087-736d-49fd-bfc9-102259182bb3,Warranty,false,System,Mon Jul 29 2019 12:50:00 GMT+0000 (Coordinated Universal Time),System,Mon Jul 29 2019 12:50:00 GMT+0000 (Coordinated Universal Time),,
50e6bcbf-7719-4cf9-9a0e-2ec157761ffb,49df69ab-c266-4d49-951c-031b16f7a31f,06e4c087-736d-49fd-bfc9-102259182bb3,Observation,true,System,Mon Jul 29 2019 12:50:00 GMT+0000 (Coordinated Universal Time),System,Mon Jul 29 2019 12:50:00 GMT+0000 (Coordinated Universal Time),,
27a983b9-aa18-40f1-b7e0-338f62efc941,49df69ab-c266-4d49-951c-031b16f7a31f,06e4c087-736d-49fd-bfc9-102259182bb3,Work List,false,System,Mon Jul 29 2019 12:50:00 GMT+0000 (Coordinated Universal Time),System,Mon Jul 29 2019 12:50:00 GMT+0000 (Coordinated Universal Time),,
1238a5aa-edf4-4255-b4db-b81b5daf110c,49df69ab-c266-4d49-951c-031b16f7a31f,06e4c087-736d-49fd-bfc9-102259182bb3,Commissioning,true,System,Mon Jul 29 2019 12:50:00 GMT+0000 (Coordinated Universal Time),System,Mon Jul 29 2019 12:50:00 GMT+0000 (Coordinated Universal Time),,
f39d09f6-8a0e-4a87-88d1-029858a2dd1b,49df69ab-c266-4d49-951c-031b16f7a31f,06e4c087-736d-49fd-bfc9-102259182bb3,Punch List,true,System,Mon Jul 29 2019 12:50:00 GMT+0000 (Coordinated Universal Time),System,Mon Jul 29 2019 12:50:00 GMT+0000 (Coordinated Universal Time),,
ddd0a1d2-1c75-4872-8328-220769e6f46e,49df69ab-c266-4d49-951c-031b16f7a31f,06e4c087-736d-49fd-bfc9-102259182bb3,Design,true,System,Mon Jul 29 2019 12:50:00 GMT+0000 (Coordinated Universal Time),System,Mon Jul 29 2019 12:50:00 GMT+0000 (Coordinated Universal Time),,
55974553-e24d-4d11-9b82-7933d97f535a,49df69ab-c266-4d49-951c-031b16f7a31f,06e4c087-736d-49fd-bfc9-102259182bb3,Quality,true,System,Mon Jul 29 2019 12:50:00 GMT+0000 (Coordinated Universal Time),K4LTKGJ33QJ4,Wed Oct 09 2019 20:23:39 GMT+0000 (Coordinated Universal Time),,
24383c13-7868-4d00-91d6-a9801a3e5287,49df69ab-c266-4d49-951c-031b16f7a31f,06e4c087-736d-49fd-bfc9-102259182bb3,Safety,true,System,Mon Jul 29 2019 12:50:00 GMT+0000 (Coordinated Universal Time),System,Thu Sep 26 2019 14:17:52 GMT+0000 (Coordinated Universal Time),,
e6f344a7-f70d-4f1c-9660-64fb2849fdc5,49df69ab-c266-4d49-951c-031b16f7a31f,0adf1483-10f2-4585-8509-7ceee9bfd01c,Design,true,System,Thu Jan 03 2019 19:16:30 GMT+0000 (Coordinated Universal Time),System,Thu Jan 03 2019 19:16:30 GMT+0000 (Coordinated Universal Time),,
91b6ae46-537c-4be7-911a-eb086fbbf423,49df69ab-c266-4d49-951c-031b16f7a31f,0adf1483-10f2-4585-8509-7ceee9bfd01c,Coordination,true,System,Thu Jan 03 2019 19:16:30 GMT+0000 (Coordinated Universal Time),System,Thu Jan 03 2019 19:16:30 GMT+0000 (Coordinated Universal Time),,
fce0a9d0-c9f4-4dae-8a87-637a5fb452f0,49df69ab-c266-4d49-951c-031b16f7a31f,0adf1483-10f2-4585-8509-7ceee9bfd01c,Warranty,false,System,Thu Jan 03 2019 19:16:30 GMT+0000 (Coordinated Universal Time),System,Thu Jan 03 2019 19:16:30 GMT+0000 (Coordinated Universal Time),,
a46352b4-18fc-4049-91c5-3126e245dcd8,49df69ab-c266-4d49-951c-031b16f7a31f,0adf1483-10f2-4585-8509-7ceee9bfd01c,Observation,true,System,Thu Jan 03 2019 19:16:30 GMT+0000 (Coordinated Universal Time),System,Thu Jan 03 2019 19:16:30 GMT+0000 (Coordinated Universal Time),,
ecb90836-9c71-41d6-b935-1ef6ea0af393,49df69ab-c266-4d49-951c-031b16f7a31f,0adf1483-10f2-4585-8509-7ceee9bfd01c,Work List,false,System,Thu Jan 03 2019 19:16:30 GMT+0000 (Coordinated Universal Time),System,Thu Jan 03 2019 19:16:30 GMT+0000 (Coordinated Universal Time),,
