comment_id,bim360_account_id,bim360_project_id,issue_id,comment_body,created_by,created_at
bcab7328-7239-4095-95f0-e9467fbfd40a,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,bfbdc61b-8c98-43f5-96e1-835050e5179b,"Inactive projects have been created, but don't have any members so no one is using it. Archived projects have been closed/finished out. They still have members assigned to them.",97FQLBXSS5KC,Wed Dec 13 2017 20:39:20 GMT+0000 (Coordinated Universal Time)
1a0b67b4-213d-4798-9994-3ae66b07f188,49df69ab-c266-4d49-951c-031b16f7a31f,aa3d8583-969c-437c-8469-b136d7927d10,c7364dac-8571-4da3-9221-a9690730157b,"This was a test example, please ignore",3V9DRDPBYCSY,Fri Dec 15 2017 13:45:03 GMT+0000 (Coordinated Universal Time)
cd0d925f-c619-4d24-8067-9974b316b49e,49df69ab-c266-4d49-951c-031b16f7a31f,dbe010b5-29fa-47d2-b775-2ec6905b0d75,4e8788d5-5439-45fa-ad2f-db6b3cc67667,See my published markup.,K9KFLS2T4NDC,Tue Dec 19 2017 21:52:13 GMT+0000 (Coordinated Universal Time)
1e64073b-de89-4f89-9ca8-8a6bd4765ac6,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,cbf9a3a4-1151-4710-9429-e771f84109fa,I can add an attachment in my comments via the web portal.  I assume that you created this in the Document library portion of the app.,K9KFLS2T4NDC,Mon Mar 12 2018 21:51:05 GMT+0000 (Coordinated Universal Time)
1c5f969d-a925-4027-9581-2841f840ffdc,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,cbf9a3a4-1151-4710-9429-e771f84109fa,"I added a private markup to the attached document above.  Can you see it?  Wondering if that changed when it was part of an issue.  Did you create the issue in Docs, or BIM 360 app?  I guess photo could be added as attachements to an issue, but don't have the ability to filter by location tags for filtering drawings, like when walking a project.  Plus no barcode reading.",K9KFLS2T4NDC,Mon Mar 12 2018 22:37:18 GMT+0000 (Coordinated Universal Time)
5c0ee57a-f21d-4b58-89f0-347352643c88,49df69ab-c266-4d49-951c-031b16f7a31f,76b8f3fe-877e-4719-b832-ca801467a258,53678169-e53a-4927-b881-72619bbaf8f6,whatever,BJFER4LNYSV9,Thu Dec 21 2017 22:36:05 GMT+0000 (Coordinated Universal Time)
63dc020d-a2ab-4f36-830f-b9dd27c49551,49df69ab-c266-4d49-951c-031b16f7a31f,76b8f3fe-877e-4719-b832-ca801467a258,c3d7ae7c-2ce4-4219-93ad-24e04c4dd805,"rebar in question has been moved and placed in tilt panel. Moving forward, all rebar deliveries are being placed on protection.",LF4NKP8Z24FS,Wed Mar 14 2018 15:01:36 GMT+0000 (Coordinated Universal Time)
577ecaff-0a3c-4898-b00c-730899f3b1a9,49df69ab-c266-4d49-951c-031b16f7a31f,76b8f3fe-877e-4719-b832-ca801467a258,983e9ea6-66c0-4f2c-a955-ac2f68b28122,"confirm rods are are vertically straight and symetrically spaced at both top and bottom connection points (as required by NFPA 24 Section 10.8.3.1.2.7).  rod appears to be at an angle in the attached pic.

10.8.3.1.2.7 Where using combinations of rods, the rods shall be symmetrically spaced.",200907291314708,Wed Mar 14 2018 15:37:12 GMT+0000 (Coordinated Universal Time)
41ed3852-118a-4b78-a672-32f00e72a017,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,413483a3-c469-422f-8eaa-2a1094e363f7,Evan is this still occurring? If so I can submit a ticket to our development team. Let me know.,97FQLBXSS5KC,Tue Jan 09 2018 22:43:48 GMT+0000 (Coordinated Universal Time)
c1d6a387-ebe4-4efc-9bf0-33b7e61232bd,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,413483a3-c469-422f-8eaa-2a1094e363f7,Can you confirm whether this is still happening or not? ,97FQLBXSS5KC,Tue Jan 09 2018 22:44:12 GMT+0000 (Coordinated Universal Time)
2b702f74-25a7-4865-a171-4d20b5a6f90e,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,6747bd82-4d64-4997-9f22-5f03131cbbba, This was followed up with via email correspondence. No further action necessary.  ,97FQLBXSS5KC,Tue Jan 09 2018 22:47:58 GMT+0000 (Coordinated Universal Time)
077da60a-43bb-413f-8042-b7e7f4558fec,49df69ab-c266-4d49-951c-031b16f7a31f,76b8f3fe-877e-4719-b832-ca801467a258,95394bad-9f43-4c7e-a81c-9e9e4a1ca65b,the intent of the expansion material is to hold the concrete away from the column sleeve at a consistent dimension.  lowering the foam will have the opposite effect.  DO NOT LOWER THE FOAM.  install per the detail with the top of the foam even with the finished floor.,200907291314708,Wed Mar 14 2018 16:17:14 GMT+0000 (Coordinated Universal Time)
6fb7f959-56be-49fb-8570-f96326c3e9cd,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,e78b7dbb-7a99-46ea-8bf7-9b0ddabda294,This has been fixed/implemented. Please confirm.,97FQLBXSS5KC,Tue Jan 09 2018 22:41:57 GMT+0000 (Coordinated Universal Time)
02e2735f-115f-473a-b6c4-63e6358f324b,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,31af05ac-30f8-4373-bff3-bd658f66ed15,Download speeds have been improved. Initial workaround provided. Can we close? ,97FQLBXSS5KC,Tue Jan 09 2018 22:50:18 GMT+0000 (Coordinated Universal Time)
1d951cf3-5cce-4883-8400-5b645ab92224,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,cf8aae27-c02a-4b5c-a0f4-cc7b886279f4,Spec section through Project Management portal is now available. ,97FQLBXSS5KC,Tue Jan 09 2018 22:53:31 GMT+0000 (Coordinated Universal Time)
da2f0431-9248-413d-a6d1-9d414848c1d9,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,1fc8fc51-263f-4309-9af5-def82d1a3a3b,You can add hyperlinks to documents in the same folder just not in other folders.,97FQLBXSS5KC,Tue Jan 09 2018 22:58:26 GMT+0000 (Coordinated Universal Time)
a5480b17-573b-4a39-b493-82b9721b0cc1,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,26b6c4f5-8403-4eed-802a-8e715f62d95c,Improvements have been made to Docs. Need confirmation regarding if problem still exists.,97FQLBXSS5KC,Tue Jan 09 2018 23:05:48 GMT+0000 (Coordinated Universal Time)
36cba68d-ed4a-4ffe-bfe1-06bdfded6764,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,9067a767-1cca-46c7-b198-a3dcec2f7be0,"Development team is currently looking at options to resolve this issue in the future, however, there is currently no way to disable a classic version and enble the Next Gen service.",97FQLBXSS5KC,Tue Jan 09 2018 22:24:31 GMT+0000 (Coordinated Universal Time)
418593f9-8deb-428a-8052-7b35ba5a7a37,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,272d98db-4d01-414b-83ff-a955f523a390,Docs now has mulitple file select available when downloading files.,97FQLBXSS5KC,Tue Jan 09 2018 22:28:47 GMT+0000 (Coordinated Universal Time)
b32246a9-bc5b-4404-b905-1f1042f22d46,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,34d06d93-f479-4a02-a464-b5d619fded39,The 3rd Party Inspection Report PDFs are also added to Issues as attachments currently on the existing PSU projects in Field classic via the computer. This will be a needed feature if BIM 360 Docs/Field 2.0 is to be used on Phase 1C.,8MUCJZA7KNJY,Wed Mar 14 2018 20:28:20 GMT+0000 (Coordinated Universal Time)
a6fe40b4-1610-44cf-9899-500e78e8bda9,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,1e4d6d1a-3964-4ab9-bc39-d2160b169905,"Shirin comment 1/12:    
Email notifications should be coming this month; we are aware it is a critical aspect of the workflow.
The goal is for us to have a BIM 360 wide activity log so we will be pulling the one we have now in Docs out and adding other events from all services to cover entire BIM 360. Definitely on the roadmap and essential to the platform.",BJFER4LNYSV9,Fri Jan 12 2018 17:54:07 GMT+0000 (Coordinated Universal Time)
a8da7125-24d3-4b98-8258-33d2e51bbc3e,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,e496fd53-ef28-4eb6-b12f-8a8443d44ea7,"Joan 1/12/18:   
Our team has fixed the issue and we plan to release an updated version of the BIM 360 iOS app next week.",BJFER4LNYSV9,Fri Jan 12 2018 17:55:35 GMT+0000 (Coordinated Universal Time)
222624e1-bb50-4da1-b009-1c7b00bb3dda,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,70b15937-e2c1-4998-9345-4c3568a75b18,Add a link to Project Engineer / Manager training docs on Axis,BJFER4LNYSV9,Fri Jan 12 2018 18:11:07 GMT+0000 (Coordinated Universal Time)
2a17e94d-776e-4452-a355-5fad9b345f6b,49df69ab-c266-4d49-951c-031b16f7a31f,95ac7350-55dc-4231-bbc7-5d20b6121a0d,e70d3b66-04fe-43d9-8d94-c9d3035c34cd,ryan will fix it,FGVGQCDKGC88,Wed Mar 14 2018 21:43:22 GMT+0000 (Coordinated Universal Time)
f1f3cab4-95c3-4d13-bc96-2142aae6b01f,49df69ab-c266-4d49-951c-031b16f7a31f,e86bf674-39d7-4ba4-8682-c82f1fd85b1e,3b9f5cab-f778-41c7-9627-3c0fc69dc89a,Need to miss the first top and bottom bar that runs parallel to the outside wall and closest to the column,8MUCJZA7KNJY,Tue Jan 16 2018 20:24:16 GMT+0000 (Coordinated Universal Time)
9adc3804-4dfa-437a-8093-bd85562ad94b,49df69ab-c266-4d49-951c-031b16f7a31f,e86bf674-39d7-4ba4-8682-c82f1fd85b1e,74c9b132-3ed8-4abd-ba3f-1be3e1302bc4,Its ok to hit a bottom bar close to the column (not into the column)- and the top bar takes precedence.,8MUCJZA7KNJY,Tue Jan 16 2018 20:26:46 GMT+0000 (Coordinated Universal Time)
b0acc124-9347-4d1c-9e1a-598d0e94c281,49df69ab-c266-4d49-951c-031b16f7a31f,55dbd6ba-a77b-401c-bb36-dc066d9c5afa,40c4300a-4324-482f-90d4-befefab65199,asfasfasf,WNF3NBLZT4YP,Tue Jun 27 2017 15:57:13 GMT+0000 (Coordinated Universal Time)
715c9a9a-2842-42b7-99e3-67eaea5eb432,49df69ab-c266-4d49-951c-031b16f7a31f,55dbd6ba-a77b-401c-bb36-dc066d9c5afa,40c4300a-4324-482f-90d4-befefab65199,Lennel look behind you,7REMMD5QJAYF,Tue Jun 27 2017 16:03:41 GMT+0000 (Coordinated Universal Time)
77d42ec5-61ae-4159-b376-342ecf754b1c,49df69ab-c266-4d49-951c-031b16f7a31f,55dbd6ba-a77b-401c-bb36-dc066d9c5afa,40c4300a-4324-482f-90d4-befefab65199,I like the way it works,3SUHJFL6YP8Z,Tue Jun 27 2017 16:03:56 GMT+0000 (Coordinated Universal Time)
b1daaa4e-5627-42c9-9b15-2357db6cd9cc,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,7f1b655e-a04b-4b10-b985-9c9f2e51edd2,Updated on Classic,BJFER4LNYSV9,Mon Aug 21 2017 19:16:51 GMT+0000 (Coordinated Universal Time)
0a5a455e-0b5a-4264-8b2f-a204d24f41c1,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,b160f633-bb0b-4ae7-96f9-3d4fc11e0655,Asking Shirin for her thoughts first on the sync tool.  ,BJFER4LNYSV9,Tue Aug 15 2017 15:20:55 GMT+0000 (Coordinated Universal Time)
545c4f2b-1af3-4454-84dc-3bd96b8cdffc,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,bd90add1-4e7c-487e-b21b-79f6f5d6f2c4,Scheduled meeting for 8/23/17,BJFER4LNYSV9,Thu Aug 17 2017 21:47:13 GMT+0000 (Coordinated Universal Time)
ea71ad9a-3079-49c5-a974-78b0fdffd0d9,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,65e4aaa7-cc2d-4f1f-81d1-d7159768882d,Autodesk fixed backend issue.  Jennifer not having issue anymore.  ,BJFER4LNYSV9,Thu Aug 17 2017 21:49:50 GMT+0000 (Coordinated Universal Time)
6a709c2a-861b-4749-977c-79d5126ef22c,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,f837d142-311f-4954-ae7c-4a0d0a75f235,Conference Monday of AU week,BJFER4LNYSV9,Thu Aug 17 2017 21:51:59 GMT+0000 (Coordinated Universal Time)
3887005e-9aa1-4a84-8870-4dd5a0fafd86,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,328c244a-b6b0-4baf-855b-7f826965df95,Autodesk provided us link to Field Next Gen. ,BJFER4LNYSV9,Thu Aug 17 2017 21:53:22 GMT+0000 (Coordinated Universal Time)
54d9909b-3ca6-4096-b43c-d4b9b946a69b,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,069cbf23-6e5e-42a8-90b4-20559d59f7af,Mark sent email to Autodesk on 8/18/17 regarding Safety items; copy of it on Box and Sharepoint sites. ,BJFER4LNYSV9,Fri Aug 18 2017 13:20:55 GMT+0000 (Coordinated Universal Time)
46e52f0c-854d-4101-b116-a0988a7e6a07,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,01664237-444b-4546-bfa8-8ebe7b0ce768,Added ASI folders for SD1 and SD2; then created data links from current drawings to respective ASI ,BJFER4LNYSV9,Sat Aug 19 2017 19:10:54 GMT+0000 (Coordinated Universal Time)
0a88c919-fd82-4bed-b899-fa170c623c71,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,65d3e558-375b-4b79-a1e2-5986b5108aa1,Updated on Classic,BJFER4LNYSV9,Mon Aug 21 2017 19:34:27 GMT+0000 (Coordinated Universal Time)
04533884-86bc-484d-bd9e-8068b3636677,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,796419ae-6f86-457a-9cd3-e8738599cdb4,Christian said to leave it as is for now.  ,BJFER4LNYSV9,Thu Aug 24 2017 16:12:20 GMT+0000 (Coordinated Universal Time)
1dad177f-8c56-4261-b04c-cf39f331223a,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,03fdbe22-cf29-4ead-895c-f4e6cca07c1d,Created another issue for this topic.  ,BJFER4LNYSV9,Thu Aug 24 2017 16:13:48 GMT+0000 (Coordinated Universal Time)
163ebb98-4567-48d2-a0a2-8354a4e62e0f,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,33fa7ab5-0412-4820-ac3c-ec70a7fd04ac,Plamen responded to this. ,BJFER4LNYSV9,Thu Aug 24 2017 18:32:49 GMT+0000 (Coordinated Universal Time)
0f378fa6-de91-4a2b-9283-dea283e2ec78,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,f46c5da6-6521-44e5-ab76-ecd4820209c9,Copied locations from IP22 to IP21,K9KFLS2T4NDC,Wed Aug 23 2017 19:57:43 GMT+0000 (Coordinated Universal Time)
2a7cc186-8d33-4369-a466-4256a91b7e78,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,d2daf337-5790-4b78-a7a2-e06e903fcb4c,Comment from Nicole Thomas on 8/24:  “There is a waiting list…not compatible with multiple domains…and hasn't been tested with BIM360 usage”. ,BJFER4LNYSV9,Thu Aug 24 2017 18:29:44 GMT+0000 (Coordinated Universal Time)
f6eb18d7-051d-4016-b55a-e03948be0d73,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,46646a89-458d-47c8-a8e0-cb20d34f06c5,Will show her if she needs help with this.  ,BJFER4LNYSV9,Thu Aug 24 2017 18:33:38 GMT+0000 (Coordinated Universal Time)
4a8ab470-aa0a-4272-ad3d-5718ffb0b66f,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,3f4e59af-096a-4b23-8f27-c6cdc796430e,In Account Admin you can now delete a member even though they are active in multiple projects.  ,BJFER4LNYSV9,Thu Aug 24 2017 18:37:54 GMT+0000 (Coordinated Universal Time)
51d90e1e-c95a-4d85-b607-9569131959bf,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,89e60f88-25ba-4d31-8b15-3930dfb940b5,DUPLICATE,K9KFLS2T4NDC,Thu Aug 31 2017 19:46:13 GMT+0000 (Coordinated Universal Time)
54df1c69-925c-4cd3-bf99-c1b00567b65c,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,fecc5521-606b-4d5d-b5f5-7971fb7292bd,This is currently on the product roadmap. A technical investigation is in progress. No timeframe as to when this will be implemented. ,97FQLBXSS5KC,Thu Aug 31 2017 20:59:18 GMT+0000 (Coordinated Universal Time)
4bf464fa-31d9-400f-be81-eb2bcd8b317b,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,1a1fc713-9bc5-4a14-b3aa-923a9f88ab05,Confirmed that the ability to rotate drawings is on the roadmap. No timeframe yet. ,97FQLBXSS5KC,Thu Aug 31 2017 23:13:59 GMT+0000 (Coordinated Universal Time)
836cebc7-26b8-49e6-86c2-9a5732864c2b,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,d0f95e6c-f729-4653-8b51-c63c3ee18621,Evan to lead 9/5/17 demo,BJFER4LNYSV9,Tue Sep 05 2017 18:21:45 GMT+0000 (Coordinated Universal Time)
9dbfc4e0-38ac-4f59-8d1d-642e482f72f8,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,04dc55a0-ede8-48eb-ba82-1c2c07a42ec2,Will create a BIM 360 workspace under the VDC group ,BJFER4LNYSV9,Tue Sep 05 2017 21:30:13 GMT+0000 (Coordinated Universal Time)
932631cb-5614-48f1-af3f-4825b37036af,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,289abdba-6a88-425e-9437-17439b28996d,You cannot delete folders unless you have a higher level of permissions.,BJFER4LNYSV9,Mon Mar 19 2018 13:49:06 GMT+0000 (Coordinated Universal Time)
7b30a11b-7253-4b18-848e-39cfe862ef55,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,a77a3639-6c3b-403a-8891-64ca8a8ee30d,"Added these notes to ""1.10 BIM 360 training.docx"" on Sharepoint",BJFER4LNYSV9,Wed Sep 06 2017 12:42:32 GMT+0000 (Coordinated Universal Time)
48ab3bb0-73dc-4fa3-9977-7a1628a20404,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,419d4bd5-980f-4a0e-971d-b11614f72b8f,Evan completed.  Mark to include survey link in his 9/8 BIM 360 training meeting invite.  ,BJFER4LNYSV9,Thu Sep 07 2017 18:27:04 GMT+0000 (Coordinated Universal Time)
2f31ecac-318a-449d-ae98-9bd5a22a41a7,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,050d83c9-a767-4b3a-a79d-90d85c161d10,Date confirmed.,BJFER4LNYSV9,Thu Sep 07 2017 19:35:25 GMT+0000 (Coordinated Universal Time)
d3550f78-2678-48cc-843b-945b5cd39d00,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,9080cacd-6d61-447d-baa4-c843b10b9960,Nicole will follow up on,97FQLBXSS5KC,Wed Jan 24 2018 20:42:50 GMT+0000 (Coordinated Universal Time)
df92edf6-c5fa-4ebe-ab05-02882a2f327b,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,b6d846f6-b115-4450-a465-c75f3c100eda,"Joan's response:   We already have an improvement in the works that might help:  we are planning to prompt you to use the same Title Block template for subsequent versions, assuming you use the same source file name from one version to the next.",97FQLBXSS5KC,Wed Jan 24 2018 20:45:36 GMT+0000 (Coordinated Universal Time)
339c99fc-58af-4de8-a2fc-7c5113d66f33,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,836166e5-61d1-4072-b3ab-d05a870b33c7,Will see more integration in April. Nicole will forward C4R to BIM 360 Docs webinar for a bit more information,97FQLBXSS5KC,Wed Jan 24 2018 20:48:52 GMT+0000 (Coordinated Universal Time)
d6ea026f-ab32-41e5-bb8f-98350c50f2bb,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,24ae58d0-c008-4b18-a8c8-f93c53028863,Briggin sent email,BJFER4LNYSV9,Thu Sep 07 2017 19:56:42 GMT+0000 (Coordinated Universal Time)
5c636799-a1d0-4cc9-8fe3-1cbf3cc759fc,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,4ff00320-b840-4b0b-8cf7-949c041fe546,Not related to BIM 360,BJFER4LNYSV9,Mon Sep 11 2017 20:41:16 GMT+0000 (Coordinated Universal Time)
3ef6bbbe-31a5-4f3d-87d9-0834aaa8987c,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,514f17c6-f913-4efa-8154-ab6113f1968a,Nicole to follow up on,97FQLBXSS5KC,Wed Jan 24 2018 20:31:44 GMT+0000 (Coordinated Universal Time)
ec186280-df42-4015-b11e-547a616db531,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,13762d46-9c76-4a0c-a908-74a1f6111e3d,Can submit an enhancement request. Immediate work around could be using a specific color only for as-built markups,97FQLBXSS5KC,Wed Jan 24 2018 20:42:13 GMT+0000 (Coordinated Universal Time)
a9a79f29-60d0-47b6-ad51-647279e80a48,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,289abdba-6a88-425e-9437-17439b28996d,but you can delete files with the same permissions as being able to publish markups,BJFER4LNYSV9,Mon Mar 19 2018 14:01:16 GMT+0000 (Coordinated Universal Time)
379dafc9-f6f0-4e39-891d-3c52f65baab7,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,5b194cc2-8126-4a26-a795-e73caca30dfd,Shirin sent email on 9/12 that this feature is on the roadmap.  ,BJFER4LNYSV9,Tue Sep 12 2017 19:44:37 GMT+0000 (Coordinated Universal Time)
ef55fc2e-58d1-485e-aa11-2860d1d9bd48,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,514f17c6-f913-4efa-8154-ab6113f1968a,Nicole is looking into this.,LNSXRKCCKB52,Wed Jan 24 2018 20:31:54 GMT+0000 (Coordinated Universal Time)
f6e1c008-97be-4b91-948d-d9c49924dafa,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,b1cf5213-ede3-41b4-b947-3cb33b12cb0d,Not possible other than taking a screen shot.,LNSXRKCCKB52,Wed Jan 24 2018 20:36:20 GMT+0000 (Coordinated Universal Time)
236dbec6-cf80-4f66-8215-db1d23c4f718,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,3e4a368b-5ecf-461c-a95e-c260c056a431,UPDATE 9/21/17 - Projects and data won't copy/transfer over. Can look at setting up projects as phases so you can switch over/create a new project for a new phase once available. ,97FQLBXSS5KC,Thu Sep 21 2017 18:42:26 GMT+0000 (Coordinated Universal Time)
be20d7f5-ab44-4d2c-b9f7-8aec038b4300,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,e496fd53-ef28-4eb6-b12f-8a8443d44ea7,Autodesk claims to have fixed this issue but still persists.,K9KFLS2T4NDC,Fri Jan 26 2018 03:38:29 GMT+0000 (Coordinated Universal Time)
badaf41d-f4b1-4929-a444-734cb33bb05f,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,7fdde31a-132a-4308-9ba0-131a6d57c7fe,UPDATE 9/21/17 - This is currently available under the project directory tab. Will this suffice? ,97FQLBXSS5KC,Thu Sep 21 2017 18:28:33 GMT+0000 (Coordinated Universal Time)
6cbe31f0-2811-4111-af00-85e972afda5c,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,6dd24ae4-d84e-4d51-8470-a2d95240d033,"UPDATE 9/21/17 - Could try and submit this as an enhancement request, but the development team isn't really planning on enhancing classic field with Next Gen coming out. Not sure that it would even get considered for Classic. ",97FQLBXSS5KC,Thu Sep 21 2017 18:33:49 GMT+0000 (Coordinated Universal Time)
8d7c0412-5e35-4744-af90-f5f6f2398f63,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,1fd7b293-011c-4110-8432-d0fde5ee1a63, UPDATE 9/21/17 - Yes you can create a generic email address and create an Autodesk account. Please note that issues would only be assigned to the generic email address and not specific users. ,97FQLBXSS5KC,Thu Sep 21 2017 17:53:46 GMT+0000 (Coordinated Universal Time)
968528ef-d045-4f86-9bf3-ff862cbc8d38,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,62669542-0820-4c4c-8e69-e5ea89b9ec63,UPDATE 9/21/17 - I think this is so you can do a double check of the documents. From my experience there were many times Architects would change/update the sheet names and/or changed the drawing numbers causing confusion later on. Doing a double check allows you to make sure the sheets are still the same or contain the same/similar info. ,97FQLBXSS5KC,Thu Sep 21 2017 18:18:31 GMT+0000 (Coordinated Universal Time)
90dba0ef-b6c1-4ba9-a39c-401ed7a9ddb8,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,be5ff7bd-47d2-48b8-9c17-ef925b2f80ae,UPDATE 9/21/17 - Can you give me a bit more information regarding what you are looking for with the Naming convention? The overall name of the products? ,97FQLBXSS5KC,Thu Sep 21 2017 18:20:15 GMT+0000 (Coordinated Universal Time)
e3cc7c6c-0498-498a-80c9-b8dc416a58be,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,bb0543a1-6777-4e62-80db-8adf78dfb005, UPDATE 9/21/17 - Shirin coming on today. Briggin will invite Joan to one of our other calls. Issue Closed. ,97FQLBXSS5KC,Thu Sep 21 2017 18:21:43 GMT+0000 (Coordinated Universal Time)
8045e59a-780e-41f2-b8ae-44ebaccede6e,49df69ab-c266-4d49-951c-031b16f7a31f,0bdce476-909a-46d3-94c0-a7f99b069df7,5b194cc2-8126-4a26-a795-e73caca30dfd,UPDATE 9/21/17 - Email sent to Shirin. Confirmed this is on the roadmap. Would you like to Close or Keep open for time being? ,97FQLBXSS5KC,Thu Sep 21 2017 18:37:31 GMT+0000 (Coordinated Universal Time)
